model,adj_r2,significant_vars,formula
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_Pressure(in),0.0009685592825048328,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_WindSpeed(mph),0.0004128557762814733,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_Precipitation(in),-2.257538944472337e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_weather_good,0.00025367603502080005,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_weather_bad,0.00023342830250205893,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + weather_bad)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Humidity(%)_weather_neutral,0.00019957891620614454,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_Temperature(F),0.0022650981981716667,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_WindChill(F),0.000587944105323257,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_Humidity(%),0.0009685592825048328,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_WindSpeed(mph),0.0009854965115215775,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_Precipitation(in),0.000240468836305463,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_weather_good,0.0009792380521157495,7,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_weather_bad,0.0008672759135688324,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + weather_bad)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Pressure(in)_weather_neutral,0.0007374415614850305,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_Temperature(F),0.0010160588225662792,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_WindChill(F),0.0002602717051830572,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_Humidity(%),0.0004128557762814733,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_Pressure(in),0.0009854965115215775,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_Precipitation(in),7.227983362889656e-05,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_weather_good,0.0004572512454669164,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_weather_bad,0.0005356317382118059,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_WindSpeed(mph)_weather_neutral,0.0002883755477569583,4,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_Temperature(F),4.815846154571091e-05,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_WindChill(F),0.00014056191138533958,4,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_Humidity(%),-2.257538944516746e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_Pressure(in),0.000240468836305463,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_WindSpeed(mph),7.22798336291186e-05,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_weather_good,-8.480598850946208e-06,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_weather_bad,-2.0592259016849468e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_Precipitation(in)_weather_neutral,-2.7917383254250083e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_Temperature(F),0.000794390091253705,7,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_WindChill(F),0.00021430198575622672,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_Humidity(%),0.00025367603502080005,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_Pressure(in),0.0009792380521157495,7,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_WindSpeed(mph),0.0004572512454669164,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_Precipitation(in),-8.480598850946208e-06,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_weather_bad,0.00018430535540292503,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + weather_bad)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_good_weather_neutral,0.00018430535540292503,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_good + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_Temperature(F),0.0007398868705502659,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_WindChill(F),0.00021239383634086284,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_Humidity(%),0.00023342830250205893,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_Pressure(in),0.0008672759135688324,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_WindSpeed(mph),0.0005356317382118059,3,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_Precipitation(in),-2.0592259016849468e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_weather_good,0.0001843053554008156,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_bad_weather_neutral,0.00018430535540159276,4,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_bad + weather_neutral)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_Temperature(F),0.0007684239818271932,5,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""Temperature(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_WindChill(F),0.0002322574206271577,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""WindChill(F)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_Humidity(%),0.00019957891620614454,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""Humidity(%)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_Pressure(in),0.0007374415614850305,6,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""Pressure(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_WindSpeed(mph),0.0002883755477569583,4,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""WindSpeed(mph)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_Precipitation(in),-2.7917383254250083e-05,1,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + Q(""Precipitation(in)""))**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_weather_good,0.00018430535540114867,2,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + weather_good)**2"
weather_to_DelayFromFreeFlowSpeed(mins)_weather_unknown_weather_neutral_weather_bad,0.00018430535540148174,4,"Q(""DelayFromFreeFlowSpeed(mins)"") ~ (weather_unknown + weather_neutral + weather_bad)**2"
weather_to_speed_numeric_Temperature(F),0.006962167111936979,2,"speed_numeric ~ (Q(""Temperature(F)""))**2"
weather_to_speed_numeric_WindChill(F),0.009401103175867509,2,"speed_numeric ~ (Q(""WindChill(F)""))**2"
weather_to_speed_numeric_Humidity(%),0.004529602115195375,2,"speed_numeric ~ (Q(""Humidity(%)""))**2"
weather_to_speed_numeric_Pressure(in),0.013403852242642067,2,"speed_numeric ~ (Q(""Pressure(in)""))**2"
weather_to_speed_numeric_WindSpeed(mph),0.00046402667655132124,2,"speed_numeric ~ (Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_Precipitation(in),0.0005696332352642663,2,"speed_numeric ~ (Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_weather_good,0.006596396637815749,2,speed_numeric ~ (weather_good)**2
weather_to_speed_numeric_weather_bad,0.01446348976636469,2,speed_numeric ~ (weather_bad)**2
weather_to_speed_numeric_weather_neutral,6.757057400852418e-05,2,speed_numeric ~ (weather_neutral)**2
weather_to_speed_numeric_weather_unknown,-2.8915484753255782e-06,1,speed_numeric ~ (weather_unknown)**2
weather_to_speed_numeric_Temperature(F)_WindChill(F),0.030139797285028247,4,"speed_numeric ~ (Q(""Temperature(F)"") + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_Temperature(F)_Humidity(%),0.03798139555605862,4,"speed_numeric ~ (Q(""Temperature(F)"") + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_Temperature(F)_Pressure(in),0.018277913553058855,4,"speed_numeric ~ (Q(""Temperature(F)"") + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_Temperature(F)_WindSpeed(mph),0.00763464708228323,4,"speed_numeric ~ (Q(""Temperature(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_Temperature(F)_Precipitation(in),0.00946709671814161,2,"speed_numeric ~ (Q(""Temperature(F)"") + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_Temperature(F)_weather_good,0.026536997887152136,4,"speed_numeric ~ (Q(""Temperature(F)"") + weather_good)**2"
weather_to_speed_numeric_Temperature(F)_weather_bad,0.026018028672746274,3,"speed_numeric ~ (Q(""Temperature(F)"") + weather_bad)**2"
weather_to_speed_numeric_Temperature(F)_weather_neutral,0.00811312114645446,4,"speed_numeric ~ (Q(""Temperature(F)"") + weather_neutral)**2"
weather_to_speed_numeric_Temperature(F)_weather_unknown,0.006968586123393128,2,"speed_numeric ~ (Q(""Temperature(F)"") + weather_unknown)**2"
weather_to_speed_numeric_WindChill(F)_Temperature(F),0.030139797285027137,4,"speed_numeric ~ (Q(""WindChill(F)"") + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_WindChill(F)_Humidity(%),0.056597791689867116,4,"speed_numeric ~ (Q(""WindChill(F)"") + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_WindChill(F)_Pressure(in),0.024621254061674702,3,"speed_numeric ~ (Q(""WindChill(F)"") + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_WindChill(F)_WindSpeed(mph),0.010686075177748555,4,"speed_numeric ~ (Q(""WindChill(F)"") + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_WindChill(F)_Precipitation(in),0.009578057637308013,2,"speed_numeric ~ (Q(""WindChill(F)"") + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_WindChill(F)_weather_good,0.038184222176339766,4,"speed_numeric ~ (Q(""WindChill(F)"") + weather_good)**2"
weather_to_speed_numeric_WindChill(F)_weather_bad,0.03603652441979488,4,"speed_numeric ~ (Q(""WindChill(F)"") + weather_bad)**2"
weather_to_speed_numeric_WindChill(F)_weather_neutral,0.011016230648712821,4,"speed_numeric ~ (Q(""WindChill(F)"") + weather_neutral)**2"
weather_to_speed_numeric_WindChill(F)_weather_unknown,0.009409200545041685,2,"speed_numeric ~ (Q(""WindChill(F)"") + weather_unknown)**2"
weather_to_speed_numeric_Humidity(%)_Temperature(F),0.03798139555605862,4,"speed_numeric ~ (Q(""Humidity(%)"") + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_Humidity(%)_WindChill(F),0.056597791689867005,4,"speed_numeric ~ (Q(""Humidity(%)"") + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_Humidity(%)_Pressure(in),0.018673607791855118,4,"speed_numeric ~ (Q(""Humidity(%)"") + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_Humidity(%)_WindSpeed(mph),0.0067464020141766445,4,"speed_numeric ~ (Q(""Humidity(%)"") + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_Humidity(%)_Precipitation(in),0.0086637725310591,3,"speed_numeric ~ (Q(""Humidity(%)"") + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_Humidity(%)_weather_good,0.012917261535526858,4,"speed_numeric ~ (Q(""Humidity(%)"") + weather_good)**2"
weather_to_speed_numeric_Humidity(%)_weather_bad,0.015790089321461975,4,"speed_numeric ~ (Q(""Humidity(%)"") + weather_bad)**2"
weather_to_speed_numeric_Humidity(%)_weather_neutral,0.005391255948327567,4,"speed_numeric ~ (Q(""Humidity(%)"") + weather_neutral)**2"
weather_to_speed_numeric_Humidity(%)_weather_unknown,0.0045554746427316495,4,"speed_numeric ~ (Q(""Humidity(%)"") + weather_unknown)**2"
weather_to_speed_numeric_Pressure(in)_Temperature(F),0.018277913553058633,4,"speed_numeric ~ (Q(""Pressure(in)"") + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_Pressure(in)_WindChill(F),0.024621254061674702,3,"speed_numeric ~ (Q(""Pressure(in)"") + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_Pressure(in)_Humidity(%),0.018673607791854896,4,"speed_numeric ~ (Q(""Pressure(in)"") + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_Pressure(in)_WindSpeed(mph),0.014288133839593264,3,"speed_numeric ~ (Q(""Pressure(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_Pressure(in)_Precipitation(in),0.021224684381573766,4,"speed_numeric ~ (Q(""Pressure(in)"") + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_Pressure(in)_weather_good,0.019051532489127276,4,"speed_numeric ~ (Q(""Pressure(in)"") + weather_good)**2"
weather_to_speed_numeric_Pressure(in)_weather_bad,0.02510419033791267,3,"speed_numeric ~ (Q(""Pressure(in)"") + weather_bad)**2"
weather_to_speed_numeric_Pressure(in)_weather_neutral,0.013506054592507755,4,"speed_numeric ~ (Q(""Pressure(in)"") + weather_neutral)**2"
weather_to_speed_numeric_Pressure(in)_weather_unknown,0.013422975826032357,2,"speed_numeric ~ (Q(""Pressure(in)"") + weather_unknown)**2"
weather_to_speed_numeric_WindSpeed(mph)_Temperature(F),0.007634647082283119,4,"speed_numeric ~ (Q(""WindSpeed(mph)"") + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_WindSpeed(mph)_WindChill(F),0.010686075177748777,4,"speed_numeric ~ (Q(""WindSpeed(mph)"") + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_WindSpeed(mph)_Humidity(%),0.006746402014176867,4,"speed_numeric ~ (Q(""WindSpeed(mph)"") + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_WindSpeed(mph)_Pressure(in),0.014288133839593486,3,"speed_numeric ~ (Q(""WindSpeed(mph)"") + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_WindSpeed(mph)_Precipitation(in),0.0011267430198141914,3,"speed_numeric ~ (Q(""WindSpeed(mph)"") + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_WindSpeed(mph)_weather_good,0.008948850546843579,4,"speed_numeric ~ (Q(""WindSpeed(mph)"") + weather_good)**2"
weather_to_speed_numeric_WindSpeed(mph)_weather_bad,0.01537565522476636,3,"speed_numeric ~ (Q(""WindSpeed(mph)"") + weather_bad)**2"
weather_to_speed_numeric_WindSpeed(mph)_weather_neutral,0.0006398226239999749,4,"speed_numeric ~ (Q(""WindSpeed(mph)"") + weather_neutral)**2"
weather_to_speed_numeric_WindSpeed(mph)_weather_unknown,0.000542120175459071,3,"speed_numeric ~ (Q(""WindSpeed(mph)"") + weather_unknown)**2"
weather_to_speed_numeric_Precipitation(in)_Temperature(F),0.00946709671814161,2,"speed_numeric ~ (Q(""Precipitation(in)"") + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_Precipitation(in)_WindChill(F),0.009578057637307569,2,"speed_numeric ~ (Q(""Precipitation(in)"") + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_Precipitation(in)_Humidity(%),0.008663772531058767,3,"speed_numeric ~ (Q(""Precipitation(in)"") + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_Precipitation(in)_Pressure(in),0.021224684381574432,4,"speed_numeric ~ (Q(""Precipitation(in)"") + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_Precipitation(in)_WindSpeed(mph),0.0011267430198135253,3,"speed_numeric ~ (Q(""Precipitation(in)"") + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_Precipitation(in)_weather_good,0.010060306625477633,3,"speed_numeric ~ (Q(""Precipitation(in)"") + weather_good)**2"
weather_to_speed_numeric_Precipitation(in)_weather_bad,0.0190572487863806,4,"speed_numeric ~ (Q(""Precipitation(in)"") + weather_bad)**2"
weather_to_speed_numeric_Precipitation(in)_weather_neutral,0.0009690373783300954,3,"speed_numeric ~ (Q(""Precipitation(in)"") + weather_neutral)**2"
weather_to_speed_numeric_Precipitation(in)_weather_unknown,0.0005590961388163285,2,"speed_numeric ~ (Q(""Precipitation(in)"") + weather_unknown)**2"
weather_to_speed_numeric_weather_good_Temperature(F),0.026536997887152136,4,"speed_numeric ~ (weather_good + Q(""Temperature(F)""))**2"
weather_to_speed_numeric_weather_good_WindChill(F),0.038184222176339766,4,"speed_numeric ~ (weather_good + Q(""WindChill(F)""))**2"
weather_to_speed_numeric_weather_good_Humidity(%),0.012917261535526858,4,"speed_numeric ~ (weather_good + Q(""Humidity(%)""))**2"
weather_to_speed_numeric_weather_good_Pressure(in),0.019051532489127276,4,"speed_numeric ~ (weather_good + Q(""Pressure(in)""))**2"
weather_to_speed_numeric_weather_good_WindSpeed(mph),0.008948850546843579,4,"speed_numeric ~ (weather_good + Q(""WindSpeed(mph)""))**2"
weather_to_speed_numeric_weather_good_Precipitation(in),0.010060306625477633,3,"speed_numeric ~ (weather_good + Q(""Precipitation(in)""))**2"
weather_to_speed_numeric_weather_good_weather_bad,0.014760362360215051,3,speed_numeric ~ (weather_good + weather_bad)**2
weather_to_speed_numeric_weather_good_weather_neutral,0.012845646459743842,3,speed_numeric ~ (weather_good + weather_neutral)**2
weather_to_speed_numeric_weather_good_weather_unknown,0.0069041465940610225,3,speed_numeric ~ (weather_good + weather_unknown)**2
